"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000131746",1732.98941678496,-0.925332689594244,0.101891177406433,7.94392528381688e-21,9.43104701105522e-19,"TNS4","17:40475828-40501623","protein_coding","-"
"ENSG00000111684",1735.49805808692,-0.790731430017261,0.0877691652457307,1.46697373544492e-20,1.73128941736384e-18,"LPCAT3","12:6976185-7018477","protein_coding","-"
"ENSG00000137504",5832.39507013073,0.376378306384254,0.041170499689089,1.9161754849205e-20,2.24812470863173e-18,"CREBZF","11:85659708-85682908","protein_coding","-"
"ENSG00000127804",6528.09776839665,0.775891530599353,0.0861731567694745,2.38677135919511e-20,2.78386869936529e-18,"METTL16","17:2405562-2511891","protein_coding","-"
"ENSG00000137700",750.655720760457,-1.02170958644925,0.114964469203874,3.10300680133364e-20,3.59822503794183e-18,"SLC37A4","11:119024114-119030906","protein_coding","-"
"ENSG00000111602",6106.13675568739,-0.510560169383819,0.0569438659143568,3.39996946855009e-20,3.91979139018679e-18,"TIMELESS","12:56416363-56449426","protein_coding","-"
"ENSG00000171714",746.426005247292,-0.923126621243032,0.103568210655896,4.5251924788537e-20,5.18706689601937e-18,"ANO5","11:21799934-22283357","protein_coding","+"
"ENSG00000178057",972.886334289977,-1.04503314212648,0.117381551136949,4.7041192276089e-20,5.36135188540912e-18,"NDUFAF3","3:49020459-49023495","protein_coding","+"
"ENSG00000110013",517.954840582418,-0.873734259838674,0.0985011272899512,6.90306735893987e-20,7.79702254119975e-18,"SIAE","11:124633113-124695707","protein_coding","-"
"ENSG00000164638",1031.27200762719,-1.00657527181056,0.113791018712195,6.91939328048311e-20,7.79702254119975e-18,"SLC29A4","7:5274369-5306870","protein_coding","+"
"ENSG00000177469",25252.240787944,0.357461171134483,0.0397226448683862,7.94872813906024e-20,8.90659453559306e-18,"CAVIN1","17:42402449-42423256","protein_coding","-"
"ENSG00000077942",2208.50889222011,-0.574955955061486,0.0644962302997564,8.44224825288915e-20,9.40673974323319e-18,"FBLN1","22:45502238-45601135","protein_coding","+"
"ENSG00000126351",2032.83508802006,-0.572627219760208,0.0647695486476876,1.02295836609259e-19,1.13349470065093e-17,"THRA","17:40058290-40093867","protein_coding","+"
"ENSG00000196923",1097.91906780517,-0.777589187018745,0.0879541588575624,1.03015233748396e-19,1.13515957851478e-17,"PDLIM7","5:177483394-177497606","protein_coding","-"
"ENSG00000153885",4300.00915944967,-0.492206730989071,0.0556558049127307,1.06736286083937e-19,1.16970067359567e-17,"KCTD15","19:33795933-33815763","protein_coding","+"
"ENSG00000183010",3367.76031103001,-0.436658567303856,0.0490171625380093,1.24979610586196e-19,1.36214116565119e-17,"PYCR1","17:81932384-81942412","protein_coding","-"
"ENSG00000170385",4751.62703888667,0.375716996728392,0.0420082182706103,1.41305616100265e-19,1.53170680060858e-17,"SLC30A1","1:211571568-211579161","protein_coding","-"
"ENSG00000263956",926.171725432864,0.84713087447042,0.096448889749447,1.46748067652589e-19,1.58210281585453e-17,"NBPF11","1:148102046-148152322","protein_coding","-"
"ENSG00000145901",5776.86275163972,0.345306794870615,0.0386614935272845,1.48109398165136e-19,1.58819459484066e-17,"TNIP1","5:151029945-151093577","protein_coding","-"
"ENSG00000146918",3612.91726537976,-0.422134620136706,0.0474870227247081,1.59011833551581e-19,1.69598450277341e-17,"NCAPG2","7:158631311-158704829","protein_coding","-"
"ENSG00000186197",293.120215138133,-1.20121014707048,0.137525946622906,1.6916208129319e-19,1.79464771882589e-17,"EDARADD","1:236348257-236502915","protein_coding","+"
"ENSG00000124299",4188.41838098837,-0.694743567264807,0.079332060976112,1.89995850361188e-19,1.99445643971257e-17,"PEPD","19:33386950-33521791","protein_coding","-"
"ENSG00000124942",35026.1085150854,0.536166520207158,0.0608329011994389,1.89452526226699e-19,1.99445643971257e-17,"AHNAK","11:62433542-62556235","protein_coding","-"
"ENSG00000132952",1397.07961570508,0.774476391757617,0.0885189467213271,2.08025734834268e-19,2.17228967605732e-17,"USPL1","13:30617693-30660770","protein_coding","+"
"ENSG00000104213",281.750148179387,-1.13147189154092,0.129877094757647,2.20536209265151e-19,2.29093473635074e-17,"PDGFRL","8:17576433-17644071","protein_coding","+"
"ENSG00000148154",1607.62087699171,0.553368611848697,0.0629976627410633,2.82237577168062e-19,2.91669869254767e-17,"UGCG","9:111896814-111935369","protein_coding","+"
"ENSG00000162144",1786.11038711341,-0.918110310434417,0.10547635169727,3.00477577401458e-19,3.08918828931551e-17,"CYB561A3","11:61348745-61362299","protein_coding","-"
"ENSG00000138035",4412.42774667911,0.345246884734771,0.0390453090146412,3.16506908595535e-19,3.2372975856092e-17,"PNPT1","2:55634061-55693863","protein_coding","-"
"ENSG00000162073",1087.94233889632,-0.738011648242396,0.0849528762431472,4.28186920037639e-19,4.35723883681159e-17,"PAQR4","16:2969245-2973489","protein_coding","+"
"ENSG00000105419",1092.18665560464,-0.843428134456254,0.0974412858211353,4.79486226259218e-19,4.85449379834523e-17,"MEIS3","19:47403124-47419523","protein_coding","-"
"ENSG00000108528",2629.86796155126,-0.690101889782781,0.0794872389000337,5.12170059649817e-19,5.15920799985637e-17,"SLC25A11","17:4937130-4940053","protein_coding","-"
"ENSG00000085840",1073.72796931753,-0.652374977710439,0.0753430799733164,6.10457385610989e-19,6.11837816884984e-17,"ORC1","1:52372829-52404423","protein_coding","-"
"ENSG00000255031",180.545467248529,1.40001406398467,0.163184632186515,6.75843684029158e-19,6.73985113898078e-17,"AP002807.1","11:68050740-68053762","lncRNA","+"
"ENSG00000204310",1695.14541327315,-0.567830325685157,0.0656884332103484,8.80925565192681e-19,8.74132358097912e-17,"AGPAT1","6:32168212-32178096","protein_coding","-"
"ENSG00000125037",2820.36401894668,0.531669392093337,0.0611322857251056,8.87374073271172e-19,8.76172073831363e-17,"EMC3","3:9962537-10011116","protein_coding","-"
"ENSG00000122085",2895.23072871165,0.485495211488141,0.0559344551637457,9.12508467919357e-19,8.96550807519782e-17,"MTERF4","2:241072169-241102332","protein_coding","-"
"ENSG00000155961",201.722501421892,1.54563090596485,0.181105416826834,9.65012289955439e-19,9.43488731527511e-17,"RAB39B","X:155258235-155264491","protein_coding","-"
"ENSG00000133818",2048.36511805566,0.67516477433741,0.0785763528446963,9.99996376389954e-19,9.7292330376086e-17,"RRAS2","11:14277922-14364506","protein_coding","-"
"ENSG00000166012",3615.68348077084,0.966254809618245,0.113290276700815,1.01002743371582e-18,9.77912483760293e-17,"TAF1D","11:93729948-93784391","protein_coding","-"
"ENSG00000157911",723.838772945027,-0.705088147190657,0.0820251049271201,1.01568763795228e-18,9.78642026036632e-17,"PEX10","1:2403964-2413797","protein_coding","-"
"ENSG00000213585",15258.0582017927,0.310295791230842,0.0354631009099821,1.099825739476e-18,1.05461655643504e-16,"VDAC1","5:133971871-134004975","protein_coding","-"
"ENSG00000149428",3999.61048262616,-0.514469325719691,0.0598576785108829,1.34999838528158e-18,1.28831185619336e-16,"HYOU1","11:119044188-119057227","protein_coding","-"
"ENSG00000198668",11417.6685785858,-0.444252644855951,0.0514125805810246,1.36639017860704e-18,1.29774533868178e-16,"CALM1","14:90396502-90408268","protein_coding","+"
"ENSG00000171163",1269.44936877233,0.665676126051277,0.0777443760150686,1.41626774894206e-18,1.3387421920687e-16,"ZNF692","1:248850006-248859144","protein_coding","-"
"ENSG00000044090",965.925081918493,-0.927157374473342,0.108896400794955,1.4389931073253e-18,1.35380743045297e-16,"CUL7","6:43037617-43053945","protein_coding","-"
"ENSG00000091164",3519.29449613698,0.609677951033733,0.0711466448626291,1.53325576223475e-18,1.43571766092826e-16,"TXNL1","18:56597209-56651600","protein_coding","-"
"ENSG00000182324",304.271522623067,1.20444731725907,0.142314401857389,1.65120934965044e-18,1.53894254573729e-16,"KCNJ14","19:48455509-48466980","protein_coding","+"
"ENSG00000125967",817.393201168921,-0.809460909005252,0.0956314821917739,2.16807707961313e-18,2.01126964432018e-16,"NECAB3","20:33657087-33674463","protein_coding","-"
"ENSG00000180573",427.982974254725,-1.02316030134549,0.120649150209196,2.23192905185856e-18,2.06091782126477e-16,"HIST1H2AC","6:26124145-26139116","protein_coding","+"
"ENSG00000135679",8240.48431060533,0.811469963475744,0.0956725433408953,2.5641936194384e-18,2.35681298339626e-16,"MDM2","12:68808177-68850686","protein_coding","+"
"ENSG00000078269",4890.17699591328,0.760653708191964,0.0898970778332705,3.09909638989449e-18,2.83538887598374e-16,"SYNJ2","6:157981863-158099176","protein_coding","+"
"ENSG00000118523",1893.7831875962,0.553662137115303,0.0648655996159535,3.13912136306743e-18,2.85889386239178e-16,"CCN2","6:131948176-131951372","protein_coding","-"
"ENSG00000062716",11347.9917696612,-0.507733335006751,0.0601768280020437,3.42831153293847e-18,3.10807606929353e-16,"VMP1","17:59707192-59842255","protein_coding","+"
"ENSG00000115946",3442.39779745769,0.495929501275983,0.0585839941091158,3.47815183487858e-18,3.13899268536893e-16,"PNO1","2:68157888-68176238","protein_coding","+"
"ENSG00000086589",2843.43854116101,0.400533641971708,0.0469659689245632,3.56912333402511e-18,3.20658400437526e-16,"RBM22","5:150690792-150701077","protein_coding","-"
"ENSG00000171603",5756.11393713197,-0.477439456242092,0.0560592363378901,3.62252540224209e-18,3.23996722635509e-16,"CLSTN1","1:9729026-9824526","protein_coding","-"
"ENSG00000138138",4021.58424203099,0.485663023758311,0.0572104857182459,4.05196461232595e-18,3.60787652646612e-16,"ATAD1","10:87751512-87841343","protein_coding","-"
"ENSG00000213672",633.103400996666,-0.75236948646323,0.0896004066569317,4.60962964174169e-18,4.08618058686836e-16,"NCKIPSD","3:48673844-48686364","protein_coding","-"
"ENSG00000177051",817.258050684499,-0.693429677267096,0.0824909040054072,5.52419740183838e-18,4.87522642387905e-16,"FBXO46","19:45710629-45730896","protein_coding","-"
"ENSG00000139211",16935.5058949017,-0.466776931446701,0.0556413066561337,5.87404135359192e-18,5.16113457257229e-16,"AMIGO2","12:47075707-47079951","protein_coding","-"
"ENSG00000070087",8128.62365867384,0.30688571150391,0.0359072802465027,6.04694194056566e-18,5.28974811423606e-16,"PFN2","3:149964904-150050788","protein_coding","-"
"ENSG00000038382",8140.00787219499,0.884976194701916,0.105895259421507,6.35096586762588e-18,5.5314416694235e-16,"TRIO","5:14143342-14532128","protein_coding","+"
"ENSG00000072310",14211.481110125,-0.477301033723943,0.0570059631248495,6.98211807436271e-18,6.0547106518767e-16,"SREBF1","17:17810399-17837011","protein_coding","-"
"ENSG00000049323",1190.24687437217,-0.731512202598297,0.0875763894416592,7.05854105877422e-18,6.06821557832982e-16,"LTBP1","2:32946953-33399509","protein_coding","+"
"ENSG00000242498",1712.75745856011,-0.654231794180464,0.0788166617206411,7.0580526883432e-18,6.06821557832982e-16,"ARPIN","15:89895006-89912952","protein_coding","-"
"ENSG00000134070",1216.64678751272,0.619406702954574,0.0736999704819917,7.3725587724302e-18,6.31097359296654e-16,"IRAK2","3:10164919-10243745","protein_coding","+"
"ENSG00000095539",1393.10694722938,-0.809912801027676,0.0973313326357937,7.61897972398233e-18,6.49404062371058e-16,"SEMA4G","10:100969518-100985871","protein_coding","+"
"ENSG00000100292",26681.6697607815,0.723118555442811,0.0866632918505223,8.62969250649164e-18,7.32422200178621e-16,"HMOX1","22:35380361-35394207","protein_coding","+"
"ENSG00000162878",1020.53545069628,0.942867481786989,0.114023887801219,1.20772215132706e-17,1.02067874187366e-15,"PKDCC","2:42048021-42058517","protein_coding","+"
"ENSG00000133488",552.895464031569,-0.760940251473792,0.092091456896626,1.25580696320657e-17,1.05683839160992e-15,"SEC14L4","22:30488913-30505711","protein_coding","-"
"ENSG00000115839",3274.23830567244,-0.469988367289098,0.0562745545463341,1.29286298629577e-17,1.08345177570038e-15,"RAB3GAP1","2:135052265-135176394","protein_coding","+"
"ENSG00000185658",2181.88447699823,0.627063948720962,0.075736448860621,1.40330820086119e-17,1.1710871157396e-15,"BRWD1","21:39184176-39321559","protein_coding","-"
"ENSG00000104691",840.156747295329,0.726524096784262,0.0877770405000732,1.41474039921753e-17,1.1757082192664e-15,"UBXN8","8:30732247-30767006","protein_coding","+"
"ENSG00000164251",3452.54010830247,-0.421052251739164,0.0505181354335878,1.52061049949916e-17,1.25844715404609e-15,"F2RL1","5:76818933-76835315","protein_coding","+"
"ENSG00000156515",7308.35025875337,0.320935279905916,0.0381953248270442,1.55238555650846e-17,1.27943512084964e-15,"HK1","10:69269984-69401884","protein_coding","+"
"ENSG00000027001",640.184447385437,-0.663379721357047,0.0801054040281527,1.56057902040469e-17,1.28089500255027e-15,"MIPEP","13:23730189-23889400","protein_coding","-"
"ENSG00000151923",5545.09187570286,0.449934937172902,0.0540438829363338,2.13278857496865e-17,1.74337984130122e-15,"TIAL1","10:119571802-119597029","protein_coding","-"
"ENSG00000255717",4916.72488622827,1.00935168878794,0.123509866875098,2.16506602798274e-17,1.76254048686187e-15,"SNHG1","11:62851984-62855953","lncRNA","-"
"ENSG00000165516",1145.42943796249,-0.669232940445199,0.0809824909253629,2.49357244861119e-17,2.02171961331505e-15,"KLHDC2","14:49768130-49786385","protein_coding","+"
"ENSG00000178802",1303.33236690517,-0.851955033494645,0.104040784977925,2.61729245782609e-17,2.11343716888021e-15,"MPI","15:74890005-74902219","protein_coding","+"
"ENSG00000089335",1240.92786438784,-0.801081674104601,0.0979680668971405,2.64054838566529e-17,2.12361844968122e-15,"ZNF302","19:34677639-34686397","protein_coding","+"
"ENSG00000163347",3601.82418245387,0.577475180662207,0.069968288589523,2.90846218054085e-17,2.32968988718423e-15,"CLDN1","3:190305707-190322446","protein_coding","-"
"ENSG00000159086",2134.42927586686,0.509462930301696,0.0618404397534234,3.16956755866374e-17,2.52868099830193e-15,"PAXBP1","21:32733899-32771792","protein_coding","-"
"ENSG00000137868",1953.96887970379,-0.554413520011218,0.0673760347371864,3.35243843315736e-17,2.6639197031603e-15,"STRA6","15:74179466-74212267","protein_coding","-"
"ENSG00000070756",40912.0074390444,0.338555572602557,0.0411763697250031,3.44101928784807e-17,2.7234575276242e-15,"PABPC1","8:100685816-100722809","protein_coding","-"
"ENSG00000135334",2528.59519292321,0.553734144524951,0.0670025949706173,3.51067816301093e-17,2.76760774550407e-15,"AKIRIN2","6:87674860-87702233","protein_coding","-"
"ENSG00000171490",11580.8317376912,0.518113013019193,0.0629131342557228,3.55827369443095e-17,2.79408538722147e-15,"RSL1D1","16:11833850-11851580","protein_coding","-"
"ENSG00000173801",20965.4281353599,-0.456088788879722,0.0555648476614521,3.73924522231299e-17,2.92467631211892e-15,"JUP","17:41754604-41786931","protein_coding","-"
"ENSG00000113161",4046.60142935604,0.610008904710229,0.0746521839321664,4.11324085416347e-17,3.20463237641759e-15,"HMGCR","5:75336329-75362101","protein_coding","+"
"ENSG00000106617",1382.96762695024,0.729752887566086,0.0895456431130383,4.16596947595996e-17,3.23308409330823e-15,"PRKAG2","7:151556124-151877125","protein_coding","-"
"ENSG00000100106",2015.83336801331,-0.531926648712252,0.0648960338782559,4.58291554838176e-17,3.54287793071606e-15,"TRIOBP","22:37697048-37776556","protein_coding","+"
"ENSG00000100138",3144.78901897656,0.726582539934794,0.0898048459502538,6.01427316561796e-17,4.6314547601641e-15,"SNU13","22:41673933-41690504","protein_coding","-"
"ENSG00000123358",1537.02230439736,-0.714192801266113,0.0892924338864143,6.56739932524809e-17,5.03795305931051e-15,"NR4A1","12:52022832-52059507","protein_coding","+"
"ENSG00000187634",1507.94642377246,-1.02378730636183,0.127990304459865,7.49784389221345e-17,5.72967419272786e-15,"SAMD11","1:923928-944581","protein_coding","+"
"ENSG00000248098",2046.16785040923,-0.532796014551591,0.0656953662251912,8.11221276110034e-17,6.17549937099795e-15,"BCKDHA","19:41397808-41425002","protein_coding","+"
"ENSG00000151929",6295.50959112093,0.441775684575272,0.0541102021426988,9.66791226663781e-17,7.30953067947437e-15,"BAG3","10:119651370-119677819","protein_coding","+"
"ENSG00000178149",650.866951507576,-0.931157174707276,0.116209557861534,9.67518726187633e-17,7.30953067947437e-15,"DALRD3","3:49015488-49022293","protein_coding","-"
"ENSG00000095321",1552.21152313824,-0.527504109071431,0.0653289368431245,1.06020732532868e-16,7.97956041648318e-15,"CRAT","9:129094794-129111189","protein_coding","-"
"ENSG00000083444",3339.76748233016,-0.456832708579399,0.0564697883673706,1.1385670530871e-16,8.5371127345196e-15,"PLOD1","1:11934205-11975538","protein_coding","+"
"ENSG00000171865",5838.41518496906,0.305610789941055,0.037572951163073,1.19393022948587e-16,8.91870353074748e-15,"RNASEH1","2:3541430-3558333","protein_coding","-"
"ENSG00000171246",1092.84641591595,-1.23333315785812,0.155302559201495,1.30461230025814e-16,9.70913892860021e-15,"NPTX1","17:80466834-80477843","protein_coding","-"
"ENSG00000140688",2325.66848624601,-0.509464201341893,0.0633839354722299,1.31186321429214e-16,9.72680736396162e-15,"C16orf58","16:31489471-31509309","protein_coding","-"
"ENSG00000142102",1039.95279057053,-0.704568800100271,0.0880872562211153,1.43743842615435e-16,1.06184108924624e-14,"PGGHG","11:289135-296107","protein_coding","+"
"ENSG00000104643",899.974898942605,-0.75747557286629,0.0945153817415034,1.46268665079233e-16,1.07650499077686e-14,"MTMR9","8:11284816-11328146","protein_coding","+"
"ENSG00000146281",2783.59220418303,0.543701293672727,0.0675700679541772,1.56841035448387e-16,1.15007148971253e-14,"PM20D2","6:89146055-89165565","protein_coding","+"
